Date,Name of State / UT,Latitude,Longitude,Total Confirmed cases,Death,Cured/Discharged/Migrated,New cases,New deaths,New recovered,total_tests,total_recovered,active_cases
15-06-2020,Tripura,23.9408,91.9882,1076,1,315,30,0,0,185034905,4135885,58304
15-06-2020,Uttar Pradesh,26.8467,80.9462,13615,399,8268,497,0,393,6838458,782869,60
15-06-2020,Uttarakhand,30.0668,79.0193,1819,24,1111,34,0,34,233473,32488,582
15-06-2020,West Bengal,22.9868,87.855,11087,475,5060,389,0,518,9775981,569758,5760
16-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,41,0,33,3,0,0,14051455,1899419,24466
16-06-2020,Andhra Pradesh,15.9129,79.74,6456,88,3316,293,0,2,669421,71497,4331
16-06-2020,Arunachal Pradesh,28.218,94.7278,91,0,7,0,0,0,13220483,,
16-06-2020,Assam,26.2006,92.9376,4158,8,2166,109,0,206,33846023,3941350,143434
16-06-2020,Bihar,25.0961,85.3131,6650,40,4409,180,0,239,549217,56761,459
16-06-2020,Chandigarh,30.7333,76.7794,354,6,296,2,0,3,604310,25506,1283
16-06-2020,Chhattisgarh,21.2787,81.8661,1756,8,890,94,0,127,893980,13664,336
16-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,36,0,5,0,0,3,2303690,59491,58
16-06-2020,Delhi,28.7041,77.1025,42829,1400,16427,1647,0,604,2705422,863665,20538
16-06-2020,Goa,15.2993,74.124,592,0,85,28,0,11,1767199,,
16-06-2020,Gujarat,22.2587,71.1924,24055,1505,16664,511,0,339,2026898,303026,608
16-06-2020,Haryana,29.0588,76.0856,7722,100,3565,514,0,562,63776166,29718402,298772
16-06-2020,Himachal Pradesh,31.1048,77.1734,556,8,353,38,0,16,103637,,
16-06-2020,Jammu and Kashmir,33.7782,76.5762,5220,62,2604,179,0,215,717784,142788,1651
16-06-2020,Jharkhand,23.6102,85.2799,1763,8,905,18,0,0,9924259,1014302,110157
16-06-2020,Karnataka,15.3173,75.7139,7213,89,4135,213,0,180,248995,20439,32
16-06-2020,Kerala,10.8505,76.2711,2543,20,1175,82,0,73,345742,,
16-06-2020,Ladakh,34.2996,78.2932,555,1,82,6,0,2,400982,55613,91
16-06-2020,Madhya Pradesh,22.9734,78.6569,10935,465,7903,133,0,226,2961934,133194,12
16-06-2020,Maharashtra,19.7515,75.7139,110744,4128,56049,2786,0,5071,1751774,117791,62
16-06-2020,Manipur,24.6637,93.9063,490,0,151,32,0,60,61436458,3499564,281554
16-06-2020,Meghalaya,25.467,91.3662,44,1,25,0,0,0,30126,9829,51
16-06-2020,Mizoram,23.1645,92.9376,117,0,1,5,0,0,222773,8553,14997
16-06-2020,Nagaland,26.1584,94.5624,177,0,92,9,0,4,81294,6859,7677
16-06-2020,Odisha,20.9517,85.0985,4055,11,2854,146,0,146,191341,4874,2347
16-06-2020,Puducherry,11.9416,79.8083,202,5,95,8,0,4,1252808,74574,528
16-06-2020,Punjab,31.1471,75.3412,3267,71,2443,127,0,87,37693651,3468131,79669
16-06-2020,Rajasthan,27.0238,74.2179,12981,301,9785,287,0,219,44972952,,
16-06-2020,Sikkim,27.533,88.5122,68,0,4,0,0,0,5375,82,0
16-06-2020,Tamil Nadu,11.1271,78.6569,46504,479,25344,1843,0,797,160000000,210454,6141
16-06-2020,Telangana,18.1124,79.0193,5193,187,2766,219,0,389,34675581,5928829,26666
16-06-2020,Tripura,23.9408,91.9882,1086,1,433,10,0,118,,7933,7
16-06-2020,Uttar Pradesh,26.8467,80.9462,13615,399,8268,0,0,0,347815,20178,3516
16-06-2020,Uttarakhand,30.0668,79.0193,1845,24,1189,26,0,78,17469,5291,118
16-06-2020,West Bengal,22.9868,87.855,11494,485,5494,407,0,434,4401922,841683,16037
17-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,44,0,33,3,0,0,1509861,81168,22
17-06-2020,Andhra Pradesh,15.9129,79.74,6841,88,3509,385,0,193,4838151,1111405,4115
17-06-2020,Arunachal Pradesh,28.218,94.7278,95,0,7,4,0,0,12920253,1095534,526
17-06-2020,Assam,26.2006,92.9376,4319,8,2166,161,0,0,496693,42203,539
17-06-2020,Bihar,25.0961,85.3131,6778,41,4644,128,0,235,9477138,124370,352309
17-06-2020,Chandigarh,30.7333,76.7794,358,6,302,4,0,6,55323981,3871654,3948
17-06-2020,Chhattisgarh,21.2787,81.8661,1781,9,1036,25,0,146,846704,50930,34756
17-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,45,0,9,9,0,4,127345763,2960386,9994
17-06-2020,Delhi,28.7041,77.1025,44688,1837,16500,1859,0,73,305941,15427,15
17-06-2020,Goa,15.2993,74.124,629,0,85,37,0,0,194894,12323,299
17-06-2020,Gujarat,22.2587,71.1924,24577,1533,17082,522,0,418,3305829,575583,453
17-06-2020,Haryana,29.0588,76.0856,8272,118,3748,550,0,183,2470170,,
17-06-2020,Himachal Pradesh,31.1048,77.1734,560,8,372,4,0,19,3693367,442182,48850
17-06-2020,Jammu and Kashmir,33.7782,76.5762,5298,63,2781,78,0,177,1950448,150662,7298
17-06-2020,Jharkhand,23.6102,85.2799,1839,9,1121,76,0,216,317211,15701,26
17-06-2020,Karnataka,15.3173,75.7139,7530,94,4456,317,0,321,23693,9632,10
17-06-2020,Kerala,10.8505,76.2711,2622,20,1236,79,0,61,3345340,514836,56530
17-06-2020,Ladakh,34.2996,78.2932,649,1,85,94,0,3,4836364,455757,7670
17-06-2020,Madhya Pradesh,22.9734,78.6569,11083,476,8152,148,0,249,778000,7693,26937
17-06-2020,Maharashtra,19.7515,75.7139,113445,5537,57851,2701,0,1802,8632,,
17-06-2020,Manipur,24.6637,93.9063,500,0,159,10,0,8,517703,62875,1036
17-06-2020,Meghalaya,25.467,91.3662,44,1,25,0,0,0,10832080,,
17-06-2020,Mizoram,23.1645,92.9376,121,0,1,4,0,0,271490188,28156674,856871
17-06-2020,Nagaland,26.1584,94.5624,179,0,92,2,0,0,631628,11254,70133
17-06-2020,Odisha,20.9517,85.0985,4163,11,2974,108,0,120,,,
17-06-2020,Puducherry,11.9416,79.8083,216,6,99,14,0,4,1594523,47297,7
17-06-2020,Punjab,31.1471,75.3412,3371,72,2461,104,0,18,155686,11591,43
17-06-2020,Rajasthan,27.0238,74.2179,13216,308,9849,235,0,64,16920079,1637293,1117
17-06-2020,Sikkim,27.533,88.5122,70,0,4,2,0,0,122332384,23956700,1685607
17-06-2020,Tamil Nadu,11.1271,78.6569,48019,528,26782,1515,0,1438,2442206,159788,47
17-06-2020,Telangana,18.1124,79.0193,5406,191,3027,213,0,261,534283,16579,1448
17-06-2020,Tripura,23.9408,91.9882,1092,1,433,6,0,0,81233888,3306014,57014
17-06-2020,Uttar Pradesh,26.8467,80.9462,14091,417,8610,476,0,342,164926,2761,9189
17-06-2020,Uttarakhand,30.0668,79.0193,1942,25,1216,97,0,27,157363,14634,1489
17-06-2020,West Bengal,22.9868,87.855,11909,495,6028,415,0,534,938039,2250,137026
18-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,44,0,33,0,0,0,4543522,831794,2291
18-06-2020,Andhra Pradesh,15.9129,79.74,7071,90,3641,230,0,132,136655,8010,41
18-06-2020,Arunachal Pradesh,28.218,94.7278,99,0,7,4,0,0,660107,36113,42
18-06-2020,Assam,26.2006,92.9376,4605,8,2642,286,0,476,610906,62301,275
18-06-2020,Bihar,25.0961,85.3131,6942,44,4926,164,0,282,132422,29605,273
18-06-2020,Chandigarh,30.7333,76.7794,368,6,303,10,0,1,,29,0
18-06-2020,Chhattisgarh,21.2787,81.8661,1864,10,1180,83,0,144,1365056,132358,281136
18-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,57,0,12,12,0,3,11394556,1821435,42170
18-06-2020,Delhi,28.7041,77.1025,47102,1904,17457,2414,0,957,2264004,,
18-06-2020,Goa,15.2993,74.124,656,0,96,27,0,11,843836914,42579693,17692
18-06-2020,Gujarat,22.2587,71.1924,25093,1560,17430,516,0,348,97245391,5889534,4784
18-06-2020,Haryana,29.0588,76.0856,8832,130,3952,560,0,204,51771715,7020835,65992
18-06-2020,Himachal Pradesh,31.1048,77.1734,569,8,372,9,0,0,18529376,2299985,1257
18-06-2020,Jammu and Kashmir,33.7782,76.5762,5406,65,2914,108,0,133,12144747,1499879,28369
18-06-2020,Jharkhand,23.6102,85.2799,1895,10,1151,56,0,30,150753,26794,1517
18-06-2020,Karnataka,15.3173,75.7139,7734,102,4804,204,0,348,41373364,4081150,14894
18-06-2020,Kerala,10.8505,76.2711,2697,20,1326,75,0,90,217853667,15894511,998118
18-06-2020,Ladakh,34.2996,78.2932,687,1,92,38,0,7,1031235,84883,44102
18-06-2020,Madhya Pradesh,22.9734,78.6569,11244,482,8388,161,0,236,50444181,7951587,356585
18-06-2020,Maharashtra,19.7515,75.7139,116752,5651,59166,3307,0,1315,16670254,1678941,1227
18-06-2020,Manipur,24.6637,93.9063,552,0,192,52,0,33,11575012,1291669,306
18-06-2020,Meghalaya,25.467,91.3662,44,1,30,0,0,5,3630986,318142,235
18-06-2020,Mizoram,23.1645,92.9376,121,0,1,0,0,0,,2602,478
18-06-2020,Nagaland,26.1584,94.5624,193,0,103,14,0,11,8071763,629114,405
18-06-2020,Odisha,20.9517,85.0985,4338,11,3047,175,0,73,1907195,196406,1596
18-06-2020,Puducherry,11.9416,79.8083,245,7,109,29,0,10,1232128,,
18-06-2020,Punjab,31.1471,75.3412,3497,78,2538,126,0,77,7217715,816253,3648
18-06-2020,Rajasthan,27.0238,74.2179,13542,313,10467,326,0,618,4795578,1084853,2696
18-06-2020,Sikkim,27.533,88.5122,70,0,4,0,0,0,431221,24155,8058
18-06-2020,Tamil Nadu,11.1271,78.6569,50193,576,27624,2174,0,842,139824,5747,1410
18-06-2020,Telangana,18.1124,79.0193,5675,192,3071,269,0,44,2477219,490973,4501
18-06-2020,Tripura,23.9408,91.9882,1135,1,556,43,0,123,102174,17192,71
18-06-2020,Uttar Pradesh,26.8467,80.9462,14598,435,8904,507,0,294,9954903,1032609,18883
18-06-2020,Uttarakhand,30.0668,79.0193,2023,26,1254,81,0,38,4248188,235939,7170
18-06-2020,West Bengal,22.9868,87.855,12300,506,6533,391,0,505,2034606,300761,634
19-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,44,0,33,0,0,0,430995,59370,3473
19-06-2020,Andhra Pradesh,15.9129,79.74,7518,92,3789,447,0,148,578807,82703,548
19-06-2020,Arunachal Pradesh,28.218,94.7278,103,0,10,4,0,3,59274648,4409159,31102
19-06-2020,Assam,26.2006,92.9376,4777,9,2654,172,0,12,2213831,163687,15498
19-06-2020,Bihar,25.0961,85.3131,7025,44,5056,83,0,130,675008,30088,182
19-06-2020,Chandigarh,30.7333,76.7794,374,6,306,6,0,3,1904970,90076,2719
19-06-2020,Chhattisgarh,21.2787,81.8661,1946,10,1228,82,0,48,,14,3
19-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,58,0,13,1,0,1,828928,104,152223
19-06-2020,Delhi,28.7041,77.1025,49979,1969,21341,2877,0,3884,816126,57708,150
19-06-2020,Goa,15.2993,74.124,705,0,109,49,0,13,358675,36183,664
19-06-2020,Gujarat,22.2587,71.1924,25601,1591,17819,508,0,389,176919,2964,34212
19-06-2020,Haryana,29.0588,76.0856,9218,134,4556,386,0,604,15855490,5044893,376294
19-06-2020,Himachal Pradesh,31.1048,77.1734,595,8,382,26,0,10,,1,6
19-06-2020,Jammu and Kashmir,33.7782,76.5762,5555,71,3144,149,0,230,3216305,504142,1355
19-06-2020,Jharkhand,23.6102,85.2799,1920,11,1198,25,0,47,54960,11866,84
19-06-2020,Karnataka,15.3173,75.7139,7944,114,4983,210,0,179,4030048,313256,154450
19-06-2020,Kerala,10.8505,76.2711,2794,21,1415,97,0,89,2465201,232955,603
19-06-2020,Ladakh,34.2996,78.2932,687,1,95,0,0,3,11238,390,355
19-06-2020,Madhya Pradesh,22.9734,78.6569,11426,486,8632,182,0,244,11237010,1149054,670
19-06-2020,Maharashtra,19.7515,75.7139,120504,5751,60838,3752,0,1672,1319772,223190,102
19-06-2020,Manipur,24.6637,93.9063,606,0,199,54,0,7,8083326,592089,1617
19-06-2020,Meghalaya,25.467,91.3662,44,1,30,0,0,0,1018783,153662,2384
19-06-2020,Mizoram,23.1645,92.9376,130,0,1,9,0,0,,5,3
19-06-2020,Nagaland,26.1584,94.5624,193,0,103,0,0,0,5669140,966904,142
19-06-2020,Odisha,20.9517,85.0985,4512,11,3144,174,0,97,21107399,7989151,55673
19-06-2020,Puducherry,11.9416,79.8083,271,7,109,26,0,0,98964,60339,398
19-06-2020,Punjab,31.1471,75.3412,3615,83,2570,118,0,32,7127584,989005,53755
19-06-2020,Rajasthan,27.0238,74.2179,13857,323,10742,315,0,275,,4225,14041
19-06-2020,Sikkim,27.533,88.5122,70,0,5,0,0,1,253043,8579,124
19-06-2020,Tamil Nadu,11.1271,78.6569,52334,625,28641,2141,0,1017,5114703,249943,2773
19-06-2020,Telangana,18.1124,79.0193,6027,195,3301,352,0,230,,9,0
19-06-2020,Tripura,23.9408,91.9882,1155,1,639,20,0,83,11002430,,
19-06-2020,Uttar Pradesh,26.8467,80.9462,15181,465,9239,583,0,335,25000000,384592,556
19-06-2020,Uttarakhand,30.0668,79.0193,2102,26,1386,79,0,132,28350449,1494141,4732
19-06-2020,West Bengal,22.9868,87.855,12735,518,7001,435,0,468,49264,4166,707
20-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,45,0,35,1,0,2,6019923,773421,24653
20-06-2020,Andhra Pradesh,15.9129,79.74,7961,96,3917,443,0,128,249149,43200,25
20-06-2020,Arunachal Pradesh,28.218,94.7278,103,0,11,0,0,1,2633737,624673,6173
20-06-2020,Assam,26.2006,92.9376,4904,9,3039,127,0,385,30226868,,
20-06-2020,Bihar,25.0961,85.3131,7181,50,5098,156,0,42,29827732,3624459,3008
20-06-2020,Chandigarh,30.7333,76.7794,381,6,315,7,0,9,36224215,5335112,552117
20-06-2020,Chhattisgarh,21.2787,81.8661,2028,10,1331,82,0,103,41903714,,
20-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,62,0,14,4,0,1,3487616,364474,1028
20-06-2020,Delhi,28.7041,77.1025,53116,2035,23569,3137,0,2228,1603660,395430,9788
20-06-2020,Goa,15.2993,74.124,725,0,118,20,0,9,22954921,,
20-06-2020,Gujarat,22.2587,71.1924,26141,1618,18159,540,0,340,273400000,17647179,235444
20-06-2020,Haryana,29.0588,76.0856,9743,144,4889,525,0,333,5343203,45522,82926
20-06-2020,Himachal Pradesh,31.1048,77.1734,619,8,388,24,0,6,78646,,
20-06-2020,Jammu and Kashmir,33.7782,76.5762,5680,75,3194,125,0,50,,2,0
20-06-2020,Jharkhand,23.6102,85.2799,1965,11,1332,45,0,134,70707,5547,15
20-06-2020,Karnataka,15.3173,75.7139,8281,124,5210,337,0,227,143281,23277,622
20-06-2020,Kerala,10.8505,76.2711,2912,21,1511,118,0,96,112382,1399,9140
20-06-2020,Ladakh,34.2996,78.2932,744,1,95,57,0,0,23687,2449,289
20-06-2020,Madhya Pradesh,22.9734,78.6569,11582,495,8748,156,0,116,99138,6641,52
20-06-2020,Maharashtra,19.7515,75.7139,124331,5893,62773,3827,0,1935,85921,1605,9684
20-06-2020,Manipur,24.6637,93.9063,681,0,218,75,0,19,152231,16454,283
20-06-2020,Meghalaya,25.467,91.3662,44,1,33,0,0,3,29036,5891,6
20-06-2020,Mizoram,23.1645,92.9376,130,0,1,0,0,0,42144668,743921,6189
20-06-2020,Nagaland,26.1584,94.5624,198,0,125,5,0,22,1081824,84059,14
20-06-2020,Odisha,20.9517,85.0985,4677,11,3297,165,0,153,9596815,1988209,8578
20-06-2020,Puducherry,11.9416,79.8083,286,7,118,15,0,9,,42553,515
20-06-2020,Punjab,31.1471,75.3412,3832,92,2636,217,0,66,259958,,
20-06-2020,Rajasthan,27.0238,74.2179,14156,333,10997,299,0,255,23767171,1162140,76731
20-06-2020,Sikkim,27.533,88.5122,70,0,5,0,0,0,62056,9985,52
20-06-2020,Tamil Nadu,11.1271,78.6569,54449,666,30271,2115,0,1630,7127129,1761664,5388
20-06-2020,Telangana,18.1124,79.0193,6526,198,3353,499,0,52,2656926,1003559,9287
20-06-2020,Tripura,23.9408,91.9882,1178,1,657,23,0,18,5117,16357,1671
20-06-2020,Uttar Pradesh,26.8467,80.9462,15785,488,9638,604,0,399,400466,13182,11986
20-06-2020,Uttarakhand,30.0668,79.0193,2177,26,1433,75,0,47,24841314,3708347,78349
20-06-2020,West Bengal,22.9868,87.855,13090,529,7303,355,0,302,15804065,,
21-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,47,0,36,2,0,1,389677,13514,3873
21-06-2020,Andhra Pradesh,15.9129,79.74,8452,101,4111,491,0,194,471036328,11548089,473589
21-06-2020,Arunachal Pradesh,28.218,94.7278,135,0,14,32,0,3,6486117,646921,239
21-06-2020,Assam,26.2006,92.9376,4904,9,3039,0,0,0,3078533,576684,82
21-06-2020,Bihar,25.0961,85.3131,7533,52,5529,352,0,431,562941,,
21-06-2020,Chandigarh,30.7333,76.7794,404,6,316,23,0,1,236268,49455,29216
21-06-2020,Chhattisgarh,21.2787,81.8661,2041,11,1394,13,0,63,1021394,69549,747
21-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,68,0,26,6,0,12,18553837,2477725,8305
21-06-2020,Delhi,28.7041,77.1025,56746,2112,31294,3630,0,7725,20927607,3551493,66506
21-06-2020,Goa,15.2993,74.124,754,0,129,29,0,11,146269,52479,240
21-06-2020,Gujarat,22.2587,71.1924,26680,1638,18694,539,0,535,16207475,60634,706841
21-06-2020,Haryana,29.0588,76.0856,10223,149,5128,480,0,239,,17264,0
21-06-2020,Himachal Pradesh,31.1048,77.1734,656,8,413,37,0,25,,,
21-06-2020,Jammu and Kashmir,33.7782,76.5762,5834,81,3336,154,0,142,17270775,4273599,70772
21-06-2020,Jharkhand,23.6102,85.2799,1965,11,1335,0,0,3,264799,22746,12
21-06-2020,Karnataka,15.3173,75.7139,8697,132,5391,416,0,181,735638,36727,23
21-06-2020,Kerala,10.8505,76.2711,3039,21,1568,127,0,57,518262,10110,928
21-06-2020,Ladakh,34.2996,78.2932,836,1,117,92,0,22,726218,141354,9418
21-06-2020,Madhya Pradesh,22.9734,78.6569,11724,501,8880,142,0,132,4592916,,
21-06-2020,Maharashtra,19.7515,75.7139,128205,5984,64153,3874,0,1380,160622710,14951238,3040
21-06-2020,Manipur,24.6637,93.9063,777,0,232,96,0,14,505354,5963,47
21-06-2020,Meghalaya,25.467,91.3662,44,1,33,0,0,0,2612795,100205,60268
21-06-2020,Mizoram,23.1645,92.9376,140,0,9,10,0,8,519264096,21677896,305201
21-06-2020,Nagaland,26.1584,94.5624,201,0,138,3,0,13,19521252,,
21-06-2020,Odisha,20.9517,85.0985,4856,12,3534,179,0,237,159103283,886128,14054
21-06-2020,Puducherry,11.9416,79.8083,286,7,118,0,0,0,6114822,892434,2893
21-06-2020,Punjab,31.1471,75.3412,3952,98,2678,120,0,42,1016882505,81244260,1938567
21-06-2020,Rajasthan,27.0238,74.2179,14536,337,11274,380,0,277,1377915,236974,191
21-06-2020,Sikkim,27.533,88.5122,70,0,25,0,0,20,24976,7974,469
21-06-2020,Tamil Nadu,11.1271,78.6569,56845,704,31316,2396,0,1045,3359014,516170,1040
21-06-2020,Telangana,18.1124,79.0193,7072,203,3506,546,0,153,85811485,9355040,1298525
21-06-2020,Tripura,23.9408,91.9882,1186,1,680,8,0,23,20508,438,9
21-06-2020,Uttar Pradesh,26.8467,80.9462,16594,507,9995,809,0,357,,9,0
21-06-2020,Uttarakhand,30.0668,79.0193,2301,27,1450,124,0,17,265253,9009,661
21-06-2020,West Bengal,22.9868,87.855,13531,540,7865,441,0,562,3452554,315997,611
22-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,48,0,37,1,0,1,2287793,242417,1307
22-06-2020,Andhra Pradesh,15.9129,79.74,8999,106,4331,547,0,220,2287793,,
22-06-2020,Arunachal Pradesh,28.218,94.7278,135,0,15,0,0,1,856,4,1930
22-06-2020,Assam,26.2006,92.9376,5388,9,3360,484,0,321,974,88,8500
22-06-2020,Bihar,25.0961,85.3131,7612,53,5580,79,0,51,7877,755,15355
22-06-2020,Chandigarh,30.7333,76.7794,406,6,316,2,0,0,7377,0,6980
22-06-2020,Chhattisgarh,21.2787,81.8661,2275,11,1447,234,0,53,2516,83337,66
22-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,88,0,26,20,0,0,18,80568,99
22-06-2020,Delhi,28.7041,77.1025,59746,2175,33013,3000,0,1719,34,419,9
22-06-2020,Goa,15.2993,74.124,754,0,129,0,0,0,55,452,83515
22-06-2020,Gujarat,22.2587,71.1924,27260,1663,19349,580,0,655,599,799,573
22-06-2020,Haryana,29.0588,76.0856,10635,160,5557,412,0,429,967,9,33948
22-06-2020,Himachal Pradesh,31.1048,77.1734,673,8,425,17,0,12,5615,2,6150
22-06-2020,Jammu and Kashmir,33.7782,76.5762,5956,82,3382,122,0,46,5636,1108,3275
22-06-2020,Jharkhand,23.6102,85.2799,2073,11,1406,108,0,71,5,9289,53549
22-06-2020,Karnataka,15.3173,75.7139,9150,137,5618,453,0,227,38248,58,5
22-06-2020,Kerala,10.8505,76.2711,3172,21,1661,133,0,93,856,4,1930
22-06-2020,Ladakh,34.2996,78.2932,837,1,134,1,0,17,974,88,8500
22-06-2020,Madhya Pradesh,22.9734,78.6569,11903,515,9015,179,0,135,7877,755,15355
22-06-2020,Maharashtra,19.7515,75.7139,132075,6170,65744,3870,0,1591,7377,0,6980
22-06-2020,Manipur,24.6637,93.9063,841,0,250,64,0,18,2516,83337,66
22-06-2020,Meghalaya,25.467,91.3662,44,1,33,0,0,0,18,80568,99
22-06-2020,Mizoram,23.1645,92.9376,141,0,9,1,0,0,34,419,9
22-06-2020,Nagaland,26.1584,94.5624,211,0,141,10,0,3,55,452,83515
22-06-2020,Odisha,20.9517,85.0985,5160,14,3720,304,0,186,599,799,573
22-06-2020,Puducherry,11.9416,79.8083,366,8,140,80,0,22,951337,162202,9375
22-06-2020,Punjab,31.1471,75.3412,4074,99,2700,122,0,22,1817530,271826,251
22-06-2020,Rajasthan,27.0238,74.2179,14930,349,11597,394,0,323,230861,178371,80570
22-06-2020,Sikkim,27.533,88.5122,78,0,25,8,0,0,249838,41021,982
22-06-2020,Tamil Nadu,11.1271,78.6569,59377,757,32754,2532,0,1438,1499795,97149,145
22-06-2020,Telangana,18.1124,79.0193,7802,210,3731,730,0,225,51382,2916,59
22-06-2020,Tripura,23.9408,91.9882,1221,1,759,35,0,79,18901,7511,73
22-06-2020,Uttar Pradesh,26.8467,80.9462,17731,550,10995,1137,0,1000,35716069,8895999,76591
22-06-2020,Uttarakhand,30.0668,79.0193,2344,27,1500,43,0,50,3068217,412048,2225
22-06-2020,West Bengal,22.9868,87.855,13945,555,8297,414,0,432,177885,35199,281
23-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,48,0,37,0,0,0,70885598,6199822,386179
23-06-2020,Andhra Pradesh,15.9129,79.74,9372,111,4495,373,0,164,185034905,4135885,58304
23-06-2020,Arunachal Pradesh,28.218,94.7278,139,0,21,4,0,6,6838458,782869,60
23-06-2020,Assam,26.2006,92.9376,5586,9,3521,198,0,161,233473,32488,582
23-06-2020,Bihar,25.0961,85.3131,7825,55,5781,213,0,201,9775981,569758,5760
23-06-2020,Chandigarh,30.7333,76.7794,411,6,322,5,0,6,14051455,1899419,24466
23-06-2020,Chhattisgarh,21.2787,81.8661,2303,12,1513,28,0,66,669421,71497,4331
23-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,91,0,27,3,0,1,13220483,,
23-06-2020,Delhi,28.7041,77.1025,62655,2233,36602,2909,0,3589,33846023,3941350,143434
23-06-2020,Goa,15.2993,74.124,864,1,152,110,0,23,549217,56761,459
23-06-2020,Gujarat,22.2587,71.1924,27825,1684,19909,565,0,560,604310,25506,1283
23-06-2020,Haryana,29.0588,76.0856,11025,169,5916,390,0,359,893980,13664,336
23-06-2020,Himachal Pradesh,31.1048,77.1734,727,8,437,54,0,12,2303690,59491,58
23-06-2020,Jammu and Kashmir,33.7782,76.5762,6088,85,3531,132,0,149,2705422,863665,20538
23-06-2020,Jharkhand,23.6102,85.2799,2137,11,1469,64,0,63,1767199,,
23-06-2020,Karnataka,15.3173,75.7139,9399,142,5730,249,0,112,2026898,303026,608
23-06-2020,Kerala,10.8505,76.2711,3310,21,1749,138,0,88,63776166,29718402,298772
23-06-2020,Ladakh,34.2996,78.2932,847,1,136,10,0,2,103637,,
23-06-2020,Madhya Pradesh,22.9734,78.6569,12078,521,9215,175,0,200,717784,142788,1651
23-06-2020,Maharashtra,19.7515,75.7139,135796,6283,67706,3721,0,1962,9924259,1014302,110157
23-06-2020,Manipur,24.6637,93.9063,898,0,250,57,0,0,248995,20439,32
23-06-2020,Meghalaya,25.467,91.3662,44,1,37,0,0,4,345742,,
23-06-2020,Mizoram,23.1645,92.9376,141,0,9,0,0,0,400982,55613,91
23-06-2020,Nagaland,26.1584,94.5624,280,0,141,69,0,0,2961934,133194,12
23-06-2020,Odisha,20.9517,85.0985,5303,15,3863,143,0,143,1751774,117791,62
23-06-2020,Puducherry,11.9416,79.8083,383,8,149,17,0,9,61436458,3499564,281554
23-06-2020,Punjab,31.1471,75.3412,4235,101,2825,161,0,125,30126,9829,51
23-06-2020,Rajasthan,27.0238,74.2179,15232,356,11910,302,0,313,222773,8553,14997
23-06-2020,Sikkim,27.533,88.5122,78,0,29,0,0,4,81294,6859,7677
23-06-2020,Tamil Nadu,11.1271,78.6569,62087,794,34112,2710,0,1358,191341,4874,2347
23-06-2020,Telangana,18.1124,79.0193,8674,217,4005,872,0,274,1252808,74574,528
23-06-2020,Tripura,23.9408,91.9882,1237,1,782,16,0,23,37693651,3468131,79669
23-06-2020,Uttar Pradesh,26.8467,80.9462,18322,569,11601,591,0,606,44972952,,
23-06-2020,Uttarakhand,30.0668,79.0193,2402,28,1521,58,0,21,5375,82,0
23-06-2020,West Bengal,22.9868,87.855,14358,569,8687,413,0,390,160000000,210454,6141
24-06-2020,Andaman and Nicobar Islands,11.7401,92.6586,50,0,40,2,0,3,34675581,5928829,26666
24-06-2020,Andhra Pradesh,15.9129,79.74,10002,119,4599,630,0,104,,7933,7
24-06-2020,Arunachal Pradesh,28.218,94.7278,148,0,22,9,0,1,347815,20178,3516
24-06-2020,Assam,26.2006,92.9376,5831,9,3762,245,0,241,17469,5291,118
24-06-2020,Bihar,25.0961,85.3131,8153,56,6104,328,0,323,4401922,841683,16037
24-06-2020,Chandigarh,30.7333,76.7794,418,6,322,7,0,0,1509861,81168,22
24-06-2020,Chhattisgarh,21.2787,81.8661,2362,12,1553,59,0,40,4838151,1111405,4115
24-06-2020,Dadra and Nagar Haveli and Daman and Diu,20.1809,73.0169,120,0,29,29,0,2,12920253,1095534,526
24-06-2020,Delhi,28.7041,77.1025,66602,2301,39313,3947,0,2711,496693,42203,539
